,MTTR_samples
5341,3.565248877763777
5342,3.437791431339464
5343,3.140398215097509
5344,3.7706207027347474
5345,3.4288755717285957
5346,3.690923156162325
5347,3.2546992639135146
5348,3.464359499609345
5349,3.716052992616401
5350,3.501882679944206
5351,3.7865476537619775
5352,3.0747181551512224
5353,3.036935715810534
5354,2.989287445865078
5355,3.7369335999000826
5356,3.271224463696845
5357,3.383195774661594
5358,4.053245457376088
5359,3.267269178826946
5360,3.415182438802927
5361,3.498818353916738
5362,3.737361652752655
5363,2.951876972884433
5364,3.250035916020857
5365,3.3640884260778656
5366,3.2210433799267073
5367,3.8869774211447714
5368,3.9516253732743336
5369,3.1449066571342543
5370,3.420002791168219
5371,2.6555928246020635
5372,2.8012468745701207
5373,3.128571435073006
5374,2.539848366891858
5375,3.6345852552730924
5376,3.727491494684327
5377,3.46108499668662
5378,4.225061182075601
5379,3.8365443326070725
5380,3.2476147038442305
5381,3.592115156500607
5382,4.588682222340893
5383,3.786523893964314
5384,3.695570349162658
5385,3.9820159073036976
5386,2.9878404512961767
5387,4.002247474231062
5388,2.802264293666074
5389,3.385459233784082
5390,3.7179549274145693
5391,4.193181972792137
5392,3.202270985887554
5393,3.2788233397313107
5394,4.165057274247185
5395,3.0993097958343223
5396,2.9900278649955365
5397,2.218275323375877
5398,4.23632400994486
5399,2.9563809795955756
5400,2.913572539788656
5401,4.046096887927424
5402,3.027523760505284
5403,3.8051228799000825
5404,3.213325632603028
5405,2.6841176222559495
5406,2.5980907081276943
5407,3.0033435824183017
5408,3.4489344550976804
5409,3.0964383385695005
5410,3.63216018916289
5411,2.8033523879155013
5412,3.709802564826674
5413,3.537967766799361
5414,3.0632745263328234
5415,3.2683189038918945
5416,3.7429542340412842
5417,3.120727101097158
5418,3.693567260060123
5419,2.9993915029695133
5420,4.3624575845505005
5421,2.753416053411158
5422,2.888162409403234
5423,3.0853140011804756
5424,3.309085533510437
5425,3.6004052961035717
5426,4.587379117743791
5427,3.4667211805279323
5428,3.4651261073693673
5429,3.634062714902709
5430,2.9684131416095596
5431,3.4804681557895902
5432,3.0450695177386287
5433,3.0772043779528495
5434,2.572195972289545
5435,3.366377503036457
5436,2.9277425190446076
5437,2.949961436320853
5438,3.010787373255008
5439,3.2917920223238064
5440,2.6208487808143857
5441,2.753146147952468
5442,3.46713677298884
5443,3.0568218362137225
5444,3.5567047746024487
5445,3.2957466454545723
5446,3.6933334378353697
5447,3.833092686882641
5448,3.397835873637134
5449,3.0607015369540385
5450,3.2230217125051674
5451,2.9486808512589873
5452,4.224338445372689
5453,3.8356025504590208
5454,3.4792724035158678
5455,3.8603333648832328
5456,3.744704675660729
5457,3.3952942594223146
5458,3.168226468369348
5459,3.2795337799837663
5460,3.7000454280351875
5461,2.929660322253868
5462,2.994814599175159
5463,4.094021884893328
5464,3.2069386966276334
5465,3.4090408237963317
5466,3.7099217505565614
5467,3.40084571051082
5468,3.2042888233827336
5469,3.869120278774534
5470,3.4420914582458066
5471,3.87760689790541
5472,3.803568111504666
5473,4.356552637680144
5474,3.1738538565833414
5475,2.706697208628337
5476,3.1447371450493486
5477,2.9908922518448504
5478,3.838212598934595
5479,2.8940229504010633
5480,3.2944246357767435
5481,3.8713643329837497
5482,2.7965523008652147
5483,3.5000804520793145
5484,4.0459091028100955
5485,3.093489441737874
5486,3.5977780409791174
5487,3.657248432523326
5488,2.868223108487416
5489,4.201879657558338
5490,3.1513123140669768
5491,3.6232732501940403
5492,3.721924171683784
5493,2.9779303167882887
5494,3.239527194316188
5495,3.8684667157796815
5496,3.3962632884371993
5497,3.0617456563119
5498,3.213053786466113
5499,3.093564908212049
5500,3.7080783971404694
5501,5.183211529768018
5502,3.4417800014696054
5503,2.3723332183042047
5504,3.4185953161154123
5505,3.3637361314193526
5506,3.252326762210145
5507,3.8865845623262856
5508,2.75679333587792
5509,3.1896842670925176
5510,3.378590103673607
5511,3.4178883877080977
5512,3.2993347903997283
5513,3.44980658287754
5514,3.8902722165879657
5515,3.0394934730295455
5516,3.1190438244210688
5517,3.0181335200871287
5518,3.6140242004094922
5519,3.839631942363583
5520,3.1438378090296184
5521,2.8973683596901383
5522,3.577866526612058
5523,3.8636277008809445
5524,2.8016122902115783
5525,3.6891146823136913
5526,3.8510512549542115
5527,3.189886799345796
5528,3.228659226582555
5529,3.9684890122447785
5530,2.849395181009028
5531,3.3804000246847243
5532,2.793548820929256
5533,2.766070810583549
5534,3.5021859117113614
5535,3.534117926033519
5536,4.0140469761598565
5537,3.378745967399495
5538,2.9140882709826244
5539,3.4987502451269075
5540,2.6557817238945867
5541,3.5197916959359326
5542,3.6169268659637352
5543,2.5955749338508705
5544,3.709454467107682
5545,3.3001834000387733
5546,3.5566206314707913
5547,4.028904788142244
5548,3.484458481841166
5549,3.1732763585147796
5550,3.6066098179191615
5551,3.688360946569959
5552,3.2021895008438044
5553,3.68992056471494
5554,3.011764816081389
5555,3.4223515322314513
5556,3.500488960752038
5557,3.5910349558759895
5558,3.483716172642153
5559,3.106295631218612
5560,3.091916329021099
5561,3.4065447399417246
5562,3.2905989270019544
5563,3.09424397598182
5564,3.1645963224134306
5565,3.8221856393202485
5566,3.9355513759339638
5567,3.894212851225986
5568,3.0345933646912866
5569,3.490855880545483
5570,2.970480728131563
5571,3.7271817638034257
5572,3.202351700215717
5573,3.4878107444906883
5574,3.2395585578596515
5575,3.729104242546898
5576,3.8877556474594748
5577,4.028730187529243
5578,3.559940485128616
5579,2.8875377165565763
5580,3.4638608086939144
5581,3.6035470138331336
5582,3.7712155119403263
5583,3.09574258870319
5584,4.061981063888145
5585,2.707132728761384
5586,4.209994593105256
5587,2.9952776849682126
5588,4.554089419649607
5589,2.8105235029431137
5590,3.864061647082102
5591,3.25712808623721
5592,3.113468462952995
5593,2.858081514239663
5594,3.998999773109793
5595,3.151791558412831
5596,3.1027292479205655
5597,2.886748007346073
5598,2.5769982933373914
5599,3.6911458924327407
5600,3.049415847664707
5601,3.030153464624989
5602,3.126310787589544
5603,2.7391675049647555
5604,2.761200334509803
5605,3.639715618418174
5606,3.775191480992717
5607,3.5067100746737325
5608,2.978896315884738
5609,3.8782441079581935
5610,2.97554533523125
5611,3.008135623825994
5612,3.3163062071564724
5613,3.157518043523822
5614,3.4123106472612434
5615,3.3708544244926264
5616,3.5108487833309416
5617,3.9930438006254514
5618,3.2788370980229637
5619,3.944393071614845
5620,3.3596457407193023
5621,3.011222699721149
5622,3.2962206736421407
5623,3.7213408468143037
5624,3.788975341124446
5625,5.203936218169398
5626,3.00436821731933
5627,3.4076042664086175
5628,3.7865524192078217
5629,3.7949017413286286
5630,3.20878374280739
5631,4.047847939952286
5632,2.8507420903092773
5633,3.0907903865386035
5634,2.923685186857686
5635,3.260776873179639
5636,4.199104260870956
5637,3.122366052084441
5638,2.9813953849388692
5639,3.011885423744513
5640,2.9119223184029863
5641,3.1714432662633683
5642,3.1162540995309884
5643,3.1420439466496113
5644,3.075288382485863
5645,3.26392490475929
5646,3.2455673665793143
5647,3.161420094394818
5648,3.7318372575152052
5649,3.3259397501743493
5650,4.034726581496438
5651,3.61534296800169
5652,2.700321992303245
5653,4.070001841328038
5654,3.2657569034017606
5655,3.039729379645563
5656,3.049261909941267
5657,4.00580028324738
5658,3.4462285311985084
5659,3.162916777401686
5660,3.731342180061662
5661,3.2019089462331847
5662,3.7153769957788527
5663,3.0798122566540993
5664,3.292205874080846
5665,2.882752831813758
5666,3.6748299783624985
5667,3.121915988961779
5668,3.5232407035285624
5669,2.924543996983279
5670,3.0619121821273323
5671,3.958247486784316
5672,3.324011763172688
5673,3.9324277493480535
5674,3.5991698279296878
5675,4.4750903963475155
5676,3.218035900546101
5677,3.429242867661592
5678,3.54246261321385
5679,4.0781278110596535
5680,3.295292747715537
5681,3.433493904214706
5682,3.064377533243479
5683,3.042832052690046
5684,3.3243688906566122
5685,2.982079241704251
5686,3.3975856447075508
5687,3.296764394433083
5688,3.231697307197397
5689,3.0606607313187615
5690,3.699261815317506
5691,3.331542149871774
5692,3.0232713183049644
5693,3.6911955481348544
5694,3.530528017442335
5695,3.2101871434276625
5696,2.9787899799845183
5697,3.927967638606128
5698,3.351573722185268
5699,3.4510131457327846
5700,3.265110109261253
5701,3.3374728030089416
5702,3.6031566721001895
5703,2.7541761672562353
5704,3.6366934491018617
5705,3.4712331355746215
5706,3.675684558971306
5707,3.940303741410843
5708,3.581355720800287
5709,3.122617743788085
5710,2.7608270996150277
5711,3.2143901893796167
5712,3.5714528774930896
5713,3.284622242527579
5714,4.15172298208068
5715,3.5361524624202425
5716,3.471388101427762
5717,3.1334633859542165
5718,2.8998830564983034
5719,3.0748392047222888
5720,2.9619215410406063
5721,2.402341351461192
5722,3.1242614382601017
5723,3.4736256613254097
5724,3.676245860973341
5725,3.8542717758407194
5726,3.395789810120003
5727,3.535243894458111
5728,3.262625689055401
5729,3.043855341458502
5730,3.5331169532905955
5731,3.5571777812530314
5732,3.4665465325389286
5733,3.7426527722820047
5734,3.5161217688694038
5735,3.5404668646921813
5736,3.049505690073553
5737,2.7844006933740197
5738,3.9252229255976325
5739,3.0522776319143645
5740,3.515394041770178
5741,3.200356855709655
5742,3.5904059922458225
5743,3.711626543136899
5744,3.1458072920439397
5745,3.328163889671269
5746,3.4870672934896993
5747,3.3776880854548956
5748,4.101305781879634
5749,3.8259342436012895
5750,3.173289490292877
5751,4.16808104701832
5752,2.8830392282744044
5753,3.859130720960777
5754,3.3619794170770887
5755,3.35424251233781
5756,3.769334205203017
5757,3.2369834330754492
5758,3.4073171446216057
5759,3.5128558743232174
5760,3.5924695985957293
5761,3.7451800631218193
5762,3.817064262942177
5763,2.892727864314837
5764,3.2316672936775817
5765,4.901351095970127
5766,3.7789121170203215
5767,2.7626988324678927
5768,4.025121095475738
5769,2.850306013872781
5770,2.9194056983235814
5771,3.5634094075875176
5772,3.4153038873113992
5773,2.7550505794249616
5774,4.048776225398615
5775,3.7370364316079496
5776,3.1243667403011686
5777,3.400217238236217
5778,3.445084073705636
5779,2.9140733293019294
5780,3.540316770995981
5781,3.3730141783233214
5782,2.69221990509412
5783,4.061180341778037
5784,4.001069139563366
5785,3.9609515854272503
5786,3.3627249125000014
5787,3.6116389835859026
5788,3.3194400799849846
5789,3.264048810887771
5790,3.7950175910618085
5791,4.11284559083944
5792,3.3814154917828745
5793,2.6266489599471816
5794,3.2507799224834932
5795,4.130424207879784
5796,3.481695865023852
5797,3.056291167116849
5798,3.3034897470931432
5799,3.760898324745149
5800,2.8209449659148618
5801,3.143967123356051
5802,4.079095835761431
5803,3.0611449087284806
5804,3.527006943577091
5805,2.7845268874544207
5806,2.7645293249284224
5807,3.3316703991649397
5808,3.962532252309554
5809,3.192241908904865
5810,3.804315518756943
5811,3.277589447964626
5812,2.8600546273784535
5813,3.8524266055393626
5814,3.9773048974362197
5815,3.3099910724480552
5816,3.1169191520856194
5817,4.456542660309904
5818,4.088900707514289
5819,3.5065095291914745
5820,3.0980057052040326
5821,3.2262411573135936
5822,3.2474909160125778
5823,3.9323744286048665
5824,3.285343413564493
5825,2.8233919247011037
5826,3.15633289150939
5827,3.432185879834166
5828,3.3879490974260635
5829,4.291013221145201
5830,3.270069036902007
5831,3.573036599354179
5832,2.8763057799601803
5833,2.9732152066819943
5834,2.738718979202156
5835,3.800523557204232
5836,4.531132909752085
5837,3.4409487324300136
5838,2.858646989623665
5839,3.304563241596513
5840,4.482241140023167
5841,3.689841305260419
5842,3.736021671602277
5843,3.422184472320003
5844,3.5377642790731363
5845,3.3307971070063225
5846,3.208722389901505
5847,3.0150435231439525
5848,3.3208475794575008
5849,4.056810017919406
5850,3.0954875910660666
5851,2.6291229639734826
5852,2.985434764980793
5853,3.5360729843225265
5854,3.21785500392989
5855,3.663225741457128
5856,3.9295998416774616
5857,2.879740989227035
5858,2.5915491085963436
5859,2.949483910194965
5860,3.7706308258540546
5861,3.2368832828273666
5862,3.626315522714718
5863,3.2760273910486943
5864,3.517777000571678
5865,3.3986271979570217
5866,3.8978670555087396
5867,3.043259889492277
5868,3.068508196487262
5869,3.500251830396146
5870,3.5888578320304303
5871,3.6729289376546363
5872,3.5681166422128108
5873,3.464996631006417
5874,4.3805576899140535
5875,3.3123744228401293
5876,2.9037404479524973
5877,3.2150947126114082
5878,3.8885454888161717
5879,3.0241120953388956
5880,3.5179238196349174
5881,2.9269648107174895
5882,3.1926202878193464
5883,3.970117217425389
5884,3.010290174576956
5885,3.111272512664884
5886,3.1853859850178083
5887,3.413960171119099
5888,3.0076584118236624
5889,3.6742010169170647
5890,4.003798355084983
5891,3.129438015694071
5892,3.4141970123978824
5893,3.574096425977486
5894,3.6757179398613777
5895,3.3200653715881465
5896,3.943596454378065
5897,3.145611428840989
5898,3.019095023487322
5899,4.01622792285944
5900,3.2011605195140085
5901,3.209132377882322
5902,3.6823310295716647
5903,3.3607055587846553
5904,4.186851765516817
5905,2.9295915452010073
5906,2.906301216017935
5907,3.8957179052705158
5908,3.689674984228037
5909,4.317285890285171
5910,3.078828554134404
5911,2.982171290929048
5912,2.962407934100111
5913,2.99331112764656
5914,3.327346232324314
5915,2.941738714228246
5916,4.072718017535632
5917,2.9791137057052923
5918,3.124164266794581
5919,3.624465836010573
5920,3.468886244114953
5921,3.4430993381286656
5922,3.8626987341453
5923,3.0155955263406886
5924,3.477155458904698
5925,3.1556965402478325
5926,3.410274550825158
5927,2.8825983298684994
5928,3.5056059552977117
5929,3.6210500440688413
5930,3.508086645286011
5931,3.6794941331758855
5932,3.518429241565537
5933,3.559498296845092
5934,3.6071477946469925
5935,2.884239272102319
5936,3.103459414827226
5937,3.603550562055335
5938,3.527856384884778
5939,3.6448854745125963
5940,2.7759071715089982
5941,3.1377194004714255
5942,3.6861712395468986
5943,3.6971338261045235
5944,2.953724957262785
5945,3.361288132530138
5946,3.9106146851607013
5947,3.804051937598717
5948,3.181024173453062
5949,3.439441709568942
5950,3.8967273356550267
5951,3.396565243297334
5952,3.2585147425151932
5953,3.1466141010582485
5954,3.101289718602487
5955,3.194417846770512
5956,3.373745092841652
5957,3.5197359184223673
5958,3.4416345389818246
5959,3.0424466286295204
5960,3.8374981448079373
5961,3.0718960823218766
5962,2.7701322002801487
5963,2.907097639207492
5964,3.4630589696592
5965,4.143078142783156
5966,3.0186638066150593
5967,2.9195357134824307
5968,3.7682825610218496
5969,3.9268055970039675
5970,3.033585047805535
5971,3.1003868597125317
5972,3.2727087832865793
5973,2.8255116092477723
5974,3.254670267787329
5975,3.252966825134976
5976,3.7768392816153287
5977,2.912014632428375
5978,3.275818047911853
5979,3.4292569490993805
5980,3.1796984959547387
5981,3.1184879589683834
5982,2.9278273300572883
5983,3.552391387998285
5984,3.1629665100363673
5985,3.2254622151999697
5986,3.0016632438503215
5987,3.214295545503692
5988,4.017905654193911
5989,3.6441124794030175
5990,3.2798902366375033
5991,3.5612832887144448
5992,3.696050807823807
5993,3.1257277491728885
5994,3.2855305404007646
5995,2.6979239858219923
5996,3.410367295316256
5997,3.961707417163642
5998,3.1369199528850342
5999,3.447327689373794
6000,3.306955929344974
6001,2.960701293618491
6002,2.762620245587397
6003,3.24992515596022
6004,3.6090260490374733
6005,3.0539119745978334
6006,3.6475799569019194
6007,3.127042553694925
6008,3.0474006429089067
6009,3.68440966286581
6010,3.466309747610771
6011,3.100305948558712
6012,3.227985226721914
6013,3.6117371004427534
6014,3.320213827663559
6015,3.5116107096667832
6016,3.9213299908333736
6017,2.9160872659515595
6018,3.82051128348432
6019,3.5322179735509645
6020,3.5887484722713148
6021,3.1393503378573153
6022,3.9402112130020925
6023,4.322449555669598
6024,3.9088620201829656
6025,3.5284548388448314
6026,3.241126667863192
6027,3.364147863324148
6028,3.909989027509078
6029,3.0222076973079317
6030,2.8674139286678595
6031,3.3230552865344527
6032,2.8176474148157205
6033,3.026067999800273
6034,3.390001292178668
6035,3.499712454357217
6036,2.9383293915211404
6037,3.2595322145111014
6038,3.1501606749736486
6039,3.0200194645130916
6040,3.4880182418406553
6041,3.44555552987739
6042,3.640725759531238
6043,3.4159602728893566
6044,3.1441285753774264
6045,3.8093839610594564
6046,2.9867561683972443
6047,3.032006419830407
6048,3.843182065537215
6049,2.8169147715723577
6050,3.470742115709328
6051,3.5581794262082
6052,3.6326050906698746
6053,3.3353979659405737
6054,2.970867591370415
6055,3.054009463293517
6056,3.722715750600056
6057,3.114955129317278
6058,3.267985664123374
6059,3.6786248730581663
6060,3.634798232306236
6061,3.108654610089176
6062,3.659837690070441
6063,3.9252554008652596
6064,4.204961315108095
6065,3.734275048350278
6066,3.547413110743314
6067,2.719976192898314
6068,3.323409820346174
6069,3.6846366773917723
6070,3.1728902315588403
6071,3.4562200960990763
6072,4.316585761306016
6073,3.42362734664108
6074,3.171306872155108
6075,3.1689886412171417
6076,3.515214462614199
6077,3.5349477250482044
6078,3.0974947684086938
6079,2.996268791682414
6080,2.6084511934825887
6081,4.078477900543288
6082,4.298335178453142
6083,4.269284583396839
6084,3.514505778403057
6085,2.679348609462287
6086,3.2405359156776
6087,3.1699879960347745
6088,3.0762888603140346
6089,3.6358443330676367
6090,3.6499273979513993
6091,4.1438009974292855
6092,3.0195963372443244
6093,3.5569333113906616
6094,3.0268677302262925
6095,3.0054408757920905
6096,4.186668517592336
6097,3.3381312252598967
6098,2.966269709512715
6099,3.871864190188466
6100,3.085629836404075
6101,3.6463456372412457
6102,3.4921664654815734
6103,2.8151014336101268
6104,4.084188977418916
6105,3.375690930590441
6106,3.240288572703458
6107,3.526704696471973
6108,2.9061901079315975
6109,3.307619384074325
6110,3.382391527706872
6111,3.0735477815026746
6112,3.0517394435573464
6113,3.4418531497671543
6114,3.0621436175778105
6115,3.124752979230543
6116,2.8986104029152573
6117,3.5543140689124777
6118,2.9303135748258784
6119,3.4275117024428696
6120,3.772363076789298
6121,2.4144988700049286
6122,3.0647395588439705
6123,2.6922441490370885
6124,2.938106643463659
6125,3.437123509319831
6126,3.4679249153589913
6127,3.516921701640425
6128,3.489846123380545
6129,3.255895721109927
6130,3.4706097856503897
6131,3.3923384627090294
6132,3.368378141128029
6133,3.0516159515673746
6134,2.954996901600397
6135,2.913206213754764
6136,3.7346220819436815
6137,3.3018801994067615
6138,3.8184768767915562
6139,3.0544216270614557
6140,3.0800271942390394
6141,4.059689690172976
6142,3.158150648851844
6143,3.097484373817271
6144,2.9170320007164716
6145,2.890948344540348
6146,3.2828948714701105
6147,3.589640877068098
6148,4.043204269593187
6149,2.9600674735670522
6150,2.994780761996135
6151,2.9014633147352007
6152,2.969603063135531
6153,3.4016835360784166
6154,3.5620923313227153
6155,3.3660151665913225
6156,3.423643069771272
6157,3.212546447184703
6158,2.7441799186354663
6159,3.9208666200112843
6160,3.0933765494604724
6161,3.6280490950888713
6162,3.2461632267435334
6163,3.8524887251045263
6164,3.1621205097110368
6165,3.000369620032127
6166,3.4880061772881867
6167,3.952316663783742
6168,3.1932813823226214
6169,3.3689518636953957
6170,3.6612901126845
6171,4.100582398406873
6172,3.3263129566185845
6173,3.740960109887754
6174,4.585084576632484
6175,3.387092309320304
6176,2.875865929855755
6177,3.7273961592570344
6178,2.8511009129826994
6179,2.82773047401103
6180,3.8530311975254947
6181,3.285373235477324
6182,3.476238203808601
6183,3.3168233172125783
6184,3.039669816718938
6185,3.4038179964635815
6186,3.48556922782232
6187,3.8112726469422604
6188,3.553917458222967
6189,3.3272520884467154
6190,3.3378000185355114
6191,3.593826414180808
6192,3.1395089766147377
6193,3.709342994248177
6194,3.4476847453136044
6195,3.318687204870978
6196,3.513981092444517
6197,4.0189606598720635
6198,3.91597333910428
6199,3.401776146762713
6200,3.3570653889266437
6201,4.0944152159614084
6202,3.169175970454252
6203,3.4882907017207985
6204,3.478382470427993
6205,4.21319523294404
6206,3.6068219927542566
6207,3.4629252291217036
6208,3.1760050784854292
6209,3.2276446468831237
6210,3.588617806426948
6211,2.8818330942005432
6212,2.616875671286914
6213,3.3252460511391093
6214,2.775189253939672
6215,3.10116980523659
6216,3.743309795992188
6217,3.912049072320434
6218,3.9042672856427245
6219,3.536260168554242
6220,2.784416089080655
6221,3.0139827598862325
6222,3.812394550388428
6223,3.1849451580598975
6224,3.318212638654437
6225,3.4101915158268374
6226,3.849066302750787
6227,3.3573716011013475
6228,2.8531150050243226
6229,3.2341588897532363
6230,3.9964118546077287
6231,3.5014518727580155
6232,3.5357437026165917
6233,3.5655133201948948
6234,3.670572851385656
6235,3.626282331959531
6236,3.4667107138436615
6237,3.4027179456943655
6238,4.597747386116146
6239,3.8061973620144256
6240,2.8538153053560755
6241,3.318582655885249
6242,3.1601125493744613
6243,2.9516688391375387
6244,3.6041457180809835
6245,2.791328812899927
6246,3.1245373406228323
6247,4.085754614703897
6248,3.769352727194282
6249,3.4741449241065068
6250,3.267172237541698
6251,2.7453600935578484
6252,4.307062334557439
6253,3.0842025659812906
6254,3.6214236842374063
6255,3.907709428838353
6256,3.6895163981025254
6257,4.9366824535418745
6258,3.851483595860672
6259,3.285453810522582
6260,3.478056254115633
6261,3.2758001266817267
6262,3.082487898410304
6263,3.1691629709535936
6264,2.450277255785104
6265,3.7593088415346427
6266,3.047932212397106
6267,3.203457361423703
6268,3.051947517014006
6269,3.488244536930343
6270,3.860347445415458
6271,3.2223286547747008
6272,3.29787999424068
6273,3.5909355245926387
6274,2.920789985354482
6275,2.9943054868270456
6276,3.620691141916899
6277,2.9015200677303983
6278,3.2914300271215877
6279,3.3408734484228617
6280,3.631901445976341
6281,3.1252799035714807
6282,4.185563079031448
6283,3.1786246582375686
6284,3.00695728716605
6285,3.024330468176776
6286,3.2643554476705163
6287,3.6427687303698755
6288,3.628013215848084
6289,4.298216300541841
6290,3.156855101425472
6291,3.022222289941408
6292,4.072931635143941
6293,3.051487379875598
6294,4.15118730949457
6295,4.058520485178974
6296,3.3810852457657936
6297,3.3378728607054526
6298,3.482831668428845
6299,3.0276344692052404
6300,3.5680296237305336
6301,3.635475909299859
6302,3.852988942631793
6303,3.823160402398428
6304,2.9302641033650785
6305,3.1570227479789783
6306,4.01797458759211
6307,3.265946074157995
6308,3.218482359190388
6309,3.2182910430485414
6310,2.6150964849500533
6311,4.00749984970436
6312,3.2765809040568143
6313,3.3309102226087197
6314,3.6316588332862367
6315,3.644052050341508
6316,2.824403275254533
6317,3.7590189830753844
6318,3.6822619676104913
6319,3.606053313648905
6320,3.632364381290934
6321,3.177239148320033
6322,3.1303359586719965
6323,2.7985439351709727
6324,3.428566613521891
6325,4.068987400239716
6326,3.3590589985402284
6327,3.268071313732496
6328,3.972172888294003
6329,4.0834131482991625
6330,3.5748331304176526
6331,4.212585161796925
6332,4.046971851793328
6333,3.7908355221731767
6334,3.8312005590900142
6335,3.4797619283464556
6336,3.746619110890837
6337,3.2045876675733114
6338,3.484287763314847
6339,3.621612636569015
6340,2.8702797729265837
6341,3.066745338067391
6342,2.894484391736041
6343,3.0082908144727156
6344,3.4479027453752886
6345,3.144435356563496
6346,3.678912151464496
6347,2.887485416832907
6348,3.04690948547871
6349,3.346288099892611
6350,3.504882242635282
6351,3.685404807602032
6352,3.299930542982551
6353,3.0375387600212505
6354,3.25318497730278
6355,3.89576259654109
6356,3.813553919222824
6357,3.989993534041035
6358,3.144075757826818
6359,3.055608484154651
6360,3.718412477547264
6361,3.806809938333432
6362,3.4131562793696544
6363,3.117077502513385
6364,3.0735154548221266
6365,3.4388399817896156
6366,3.1047617415311883
6367,3.865089367995451
6368,2.970550570899654
6369,3.970493210576658
6370,3.805936075080237
6371,3.645354210302222
6372,3.2760848835862104
6373,3.322031970053876
6374,3.2644678890396728
6375,4.78814041952718
6376,2.651487869207575
6377,4.747089996922904
6378,3.394833180289588
6379,3.611317109995935
6380,4.075527537312808
6381,3.415829762355294
6382,3.675354083281853
6383,3.435481242385454
6384,2.5111967165981555
6385,3.2678905961021067
6386,3.0571328009674117
6387,3.8092004205209014
6388,3.3811613279498167
6389,3.2482620432888445
6390,3.2814848697352232
6391,3.390399735652958
6392,3.320742423736795
6393,3.7431554488452567
6394,3.229500811280763
6395,2.94017526003875
6396,3.038350142344453
6397,3.747395628209689
6398,3.611672693021275
6399,3.4459492732864527
6400,3.976905048344373
6401,3.526284162620866
6402,3.366831314735954
6403,3.0987205004049656
6404,2.996764588696888
6405,2.7512795254454074
6406,2.6922093812350925
6407,3.2756707378778023
6408,3.8216967618203825
6409,3.3344012101766323
6410,3.076101819722402
6411,2.9328666129989207
6412,3.0946247736985493
6413,3.126594603784347
6414,3.173601964596768
6415,4.264690266594096
6416,3.149369258530077
6417,3.3617718510594727
6418,2.6803969514784907
6419,3.5624220733604575
6420,3.1756919206151353
6421,3.083738567610222
6422,3.3168828941886668
6423,3.229577362591906
6424,3.070892101212894
6425,2.98673681996418
6426,3.3073429065852196
6427,3.158717566815152
6428,3.537201502266126
6429,4.050840121457596
6430,3.142840617533939
6431,3.818417238757573
6432,3.3166493408657898
6433,3.489236252487257
6434,3.3979761732453597
6435,3.378216504175031
6436,4.1894607024817985
6437,3.3258917409328523
6438,2.886004019498608
6439,3.740464694325977
6440,2.9384360775111196
6441,3.0388472542131515
6442,3.896116071556361
6443,3.465114086053282
6444,2.65045426202533
6445,3.3275476207990673
6446,3.992298065892359
6447,3.5231591220992775
6448,3.8307541442232433
6449,3.5372242586391813
6450,3.4574701150449636
6451,3.8328884565556103
6452,3.2752903445772317
6453,3.6814765699112115
6454,3.067947395305061
6455,2.768117782815357
6456,2.9684850991915708
6457,3.217311376128265
6458,3.3254841525691936
6459,2.918828020072117
6460,3.615895141880756
6461,3.6466950627650703
6462,3.518812375198091
6463,3.0804800883318553
6464,4.073468095697601
6465,3.7030146844442
6466,3.508844042794725
6467,2.833932937686249
6468,3.4868392850728718
6469,3.7465327345809043
6470,3.7117134731109735
6471,3.3805105769238657
6472,3.292289178755783
6473,3.957170070892205
6474,2.5792923845284768
6475,3.8608318124061136
6476,3.0069079169836948
6477,3.478767209990926
6478,3.5702164449462566
6479,2.7761387008834033
6480,3.273703676965698
6481,3.393071606845676
6482,3.3160042902935367
6483,3.18776905002815
6484,3.6070351318816107
6485,2.631952545409699
6486,3.3200878493836967
6487,3.4956025802392694
6488,3.2805665245621336
6489,2.910279590646993
6490,3.452564106673789
6491,3.4010682945288884
6492,3.3383439273340927
6493,3.096111715789889
6494,2.9172804070172496
6495,3.070188998519841
6496,3.1973785405827804
6497,2.9896027868856137
6498,3.123083320926034
6499,3.8497935968400334
6500,3.0789247212487556
6501,2.975938869273711
6502,3.1293352370986076
6503,3.834724768723734
6504,3.0612251868528926
6505,3.446873405803971
6506,3.3745181070573294
6507,3.107679275164406
6508,3.914468395362783
6509,3.2016926249310544
6510,2.855478806329194
6511,3.5010898920674953
6512,2.821504690849491
6513,3.8900546971911516
6514,3.219019769428654
6515,3.2741829081240086
6516,2.925570988454669
6517,3.57118065357974
6518,4.005834955225259
6519,3.586677991697652
6520,3.1488107549854765
6521,3.6316547161955173
6522,3.018184353756026
6523,2.8402914126058976
6524,2.7271464294456136
6525,3.549213270410779
6526,3.758706545866005
6527,3.119231577243703
6528,2.9613597814967676
6529,2.990664863925621
6530,3.892452399071742
6531,3.1936975394986518
6532,3.743707191154981
6533,3.549964100614813
6534,3.6979018516820057
6535,3.5793725729084045
6536,3.502246619886416
6537,3.649316313285218
6538,3.4879469932213296
6539,3.0751174875398477
6540,3.8016334154367764
6541,3.071428551892841
6542,3.3771261015786487
6543,3.3482754761969438
6544,3.0361507663811054
6545,3.4068033518599705
6546,3.577753216029573
6547,2.528464730152945
6548,4.198982251544511
6549,2.788557211785293
6550,3.4962761276271097
6551,4.221237974126215
6552,3.079860670142262
6553,3.6171847813045788
6554,3.2198297792076054
6555,3.815480909159001
6556,4.237077738311205
